5000 124975
41 2089 333
41 2121 161
41 2168 592
41 2175 246
41 2178 164
41 2183 334
41 2304 7
41 2439 245
41 2471 453
41 2473 450
41 2570 728
41 2626 794
41 2646 372
41 2704 882
41 2895 960
41 2906 252
41 2943 69
41 3021 918
41 3135 693
41 3174 128
41 3270 882
41 3387 610
41 3445 41
41 3562 648
41 3674 746
41 3778 650
41 3842 573
41 4353 413
41 4367 591
41 4421 605
41 4461 637
41 4720 465
41 4831 955
41 4921 533
42 43 568
42 86 752
42 103 423
42 189 731
42 258 154
42 558 284
42 572 430
42 1095 514
42 1097 557
42 1115 19
42 1175 572
42 1235 443
42 1283 825
42 1446 467
42 1637 264
42 1691 28
42 2097 784
42 2305 812
42 2436 771
42 2445 28
42 2481 271
42 2491 414
42 2562 216
42 2733 502
42 2863 820
42 2911 308
42 3089 586
42 3237 683
42 3416 980
42 3507 325
42 3572 650
42 3728 676
42 3920 551
42 4145 920
42 4505 634
42 4506 633
42 4649 444
42 4672 335
42 4884 140
43 44 250
43 60 192
43 107 232
43 198 641
43 233 562
43 244 369
43 377 483
43 536 991
43 553 417
43 557 975
43 761 62
43 1069 135
43 1109 817
43 1176 299
43 1332 820
43 1495 61
43 1503 925
43 1542 531
43 1662 727
43 1715 766
43 1718 924
43 1783 754
43 1829 265
43 1873 965
43 1910 827
43 2031 109
43 2236 204
43 2286 26
43 2350 368
43 2602 367
43 2868 319
43 3297 297
43 3394 580
43 3493 626
43 3513 392
43 3675 40
43 3701 221
43 3859 306
43 3948 951
43 3991 299
43 3995 989
43 4123 843
43 4244 601
43 4265 141
43 4270 429
43 4276 791
43 4367 152
43 4450 339
43 4628 952
43 4786 521
43 4860 675
43 4864 443
43 4973 454
44 45 208
44 288 109
44 530 331
44 560 442
44 619 639
44 630 743
44 650 206
44 726 337
44 1007 864
44 1131 154
44 1155 825
44 1207 882
44 1209 967
44 1243 978
44 1244 746
44 1246 414
44 1443 29
44 1634 760
44 1762 570
44 1786 867
44 1936 779
44 1952 718
44 1994 480
44 2138 601
44 2410 54
44 2415 218
44 2505 957
44 2521 77
44 2593 694
44 2664 738
44 2682 500
44 2877 641
44 2911 940
44 2915 851
44 2917 261
44 2928 50
44 2938 218
44 3050 693
44 3093 567
44 3201 566
44 3231 360
44 3449 160
44 3453 317
44 3560 791
44 3719 153
44 3794 597
44 3920 488
44 3963 967
44 3978 45
44 4086 705
44 4089 341
44 4208 327
44 4300 30
44 4422 880
44 4799 91
45 46 953
45 282 636
45 483 141
45 488 431
45 770 940
45 1074 644
45 1103 387
45 1115 269
45 1519 201
45 1575 629
45 1851 636
45 1942 43
45 2050 2
45 2058 155
45 2178 875
45 2196 659
45 2333 827
45 2391 101
45 2413 47
45 2436 338
45 2521 558
45 2572 926
45 2909 390
45 2988 549
45 3121 104
45 3197 399
45 3315 191
45 3381 256
45 3445 327
45 3570 465
45 3832 826
45 3911 85
45 3948 916
45 4117 580
45 4166 833
45 4219 670
45 4410 943
45 4455 338
45 4807 151
45 4929 861
46 47 296
46 94 824
46 99 748
46 184 392
46 205 216
46 268 716
46 406 817
46 549 261
46 604 811
46 696 924
46 806 140
46 831 525
46 841 831
46 953 864
46 1058 472
46 1452 80
46 1645 382
46 1653 961
46 1690 179
46 1704 545
46 2020 709
46 2447 527
46 2473 14
46 2528 988
46 2580 906
46 2679 110
46 2720 959
46 2798 245
46 2867 691
46 3059 364
46 3444 98
46 3462 842
46 3655 699
46 3697 252
46 3763 345
46 3989 10
46 4070 185
46 4145 822
46 4218 220
46 4237 101
46 4328 64
46 4354 658
46 4384 222
46 4390 945
46 4429 789
46 4596 54
46 4665 407
46 4751 360
47 48 406
47 53 949
47 64 509
47 75 433
47 244 89
47 300 507
47 462 764
47 470 802
47 618 414
47 725 780
47 842 603
47 959 224
47 992 180
47 1064 303
47 1365 84
47 1475 44
47 1492 823
47 1494 472
47 1502 22
47 1835 845
47 1852 998
47 1910 350
47 1926 968
47 1987 513
47 2220 150
47 2305 928
47 2556 983
47 2614 621
47 3297 820
47 3300 364
47 3331 238
47 3468 393
47 3693 591
47 3735 994
47 3788 228
47 3958 745
47 4137 481
47 4188 96
47 4202 811
47 4367 190
47 4471 80
47 4873 183
47 4915 1
48 49 651
48 79 456
48 111 815
48 143 410
48 163 459
48 356 232
48 509 98
48 597 630
48 630 108
48 754 652
48 919 221
48 930 10
48 933 317
48 947 252
48 954 708
48 955 958
48 1144 356
48 1178 836
48 1328 968
48 1382 777
48 1564 87
48 1622 957
48 1636 489
48 1845 279
48 1868 372
48 1897 498
48 2434 567
48 2559 714
48 2663 602
48 2714 724
48 2864 410
48 2946 123
48 2974 2
48 3244 298
48 3294 894
48 3316 372
48 3321 362
48 3349 907
48 3694 426
48 3713 616
48 3817 125
48 3879 670
48 3944 949
48 4002 255
48 4007 56
48 4118 255
48 4260 5
48 4269 937
48 4468 318
48 4570 974
48 4666 968
48 4695 873
48 4718 703
48 4765 41
48 4990 533
49 50 236
49 99 469
49 351 552
49 582 442
49 641 111
49 1065 994
49 1272 314
49 1405 6
49 1473 383
49 1502 423
49 1557 258
49 1559 304
49 1639 640
49 1667 908
49 1723 593
49 1742 365
49 1755 457
49 1981 262
49 2144 146
49 2323 294
49 2488 680
49 2553 622
49 2793 727
49 2834 451
49 2933 358
49 2944 229
49 2973 603
49 2976 341
49 3046 592
49 3047 781
49 3098 200
49 3112 135
49 3195 58
49 3256 287
49 3363 137
49 3494 8
49 3566 218
49 3648 533
49 3781 296
49 3933 932
49 3953 68
49 3981 87
49 4153 169
49 4479 256
49 4487 259
49 4535 655
49 4675 203
49 4780 660
49 4820 706
49 4910 621
50 51 457
50 98 91
50 122 44
50 234 515
50 260 844
50 398 111
50 470 185
50 522 610
50 666 59
50 682 570
50 993 905
50 1015 186
50 1121 472
50 1184 962
50 1255 592
50 1268 622
50 1376 522
50 1377 202
50 2160 239
50 2188 822
50 2448 701
50 2715 816
50 2880 878
50 2894 747
50 3011 540
50 3091 819
50 3117 820
50 3120 184
50 3292 496
50 3509 337
50 3625 99
50 3648 377
50 3664 843
50 3818 52
50 4136 569
50 4194 229
50 4234 918
50 4247 878
50 4354 672
50 4547 668
50 4677 308
50 4704 408
50 4763 170
50 4787 2
51 52 71
51 60 644
51 113 248
51 189 259
51 266 235
51 299 126
51 309 477
51 433 121
51 566 670
51 571 903
51 575 186
51 719 472
51 779 682
51 962 697
51 978 931
51 1089 707
51 1178 953
51 1375 798
51 1404 439
51 1581 598
51 1631 671
51 1636 51
51 1747 804
51 1749 271
51 1827 737
51 1842 166
51 1900 233
51 1955 942
51 2009 944
51 2130 15
51 2173 305
51 2218 105
51 2432 23
51 2569 831
51 2603 261
51 2649 791
51 2786 367
51 3042 443
51 3263 723
51 3331 546
51 3447 116
51 3568 787
51 3704 656
51 3804 188
51 3812 815
51 3902 981
51 3911 228
51 4014 591
51 4038 56
51 4297 396
51 4402 995
51 4467 220
51 4505 182
51 4627 786
51 4962 712
52 53 661
52 100 112
52 151 3
52 155 39
52 156 709
52 168 96
52 237 473
52 300 34
52 310 310
52 322 993
52 404 710
52 490 985
52 531 915
52 675 73
52 676 122
52 830 129
52 881 761
52 896 807
52 1287 364
52 1421 844
52 1538 84
52 1577 890
52 1727 768
52 1817 63
52 1861 720
52 2136 927
52 2179 238
52 2216 154
52 2254 907
52 2319 509
52 2497 107
52 2651 379
52 2697 996
52 2818 800
52 2830 752
52 2957 832
52 3193 723
52 3489 992
52 3670 162
52 3786 972
52 3808 322
52 3915 889
52 4042 284
52 4193 724
52 4262 132
52 4415 91
52 4416 128
52 4487 342
52 4718 747
52 4763 618
52 4798 471
52 4830 667
52 4838 852
53 54 14
53 191 781
53 215 147
53 346 407
53 476 20
53 616 55
53 621 415
53 669 757
53 734 432
53 778 294
53 809 186
53 862 26
53 896 990
53 897 911
53 939 784
53 1029 659
53 1031 858
53 1126 421
53 1216 753
53 1221 92
53 1260 842
53 1330 90
53 1540 528
53 1810 25
53 2040 565
53 2129 461
53 2141 759
53 2161 404
53 2338 294
53 2341 383
53 2418 781
53 2455 755
53 2480 872
53 2487 688
53 2597 877
53 2696 281
53 2803 312
53 2831 775
53 2949 437
53 2984 393
53 3027 507
53 3100 668
53 3113 120
53 3149 649
53 3184 225
53 3284 263
53 3478 788
53 3535 309
53 3621 147
53 3672 641
53 3819 733
53 4058 299
53 4173 804
53 4265 307
53 4522 985
53 4617 262
53 4657 159
53 4672 870
53 4735 199
53 4797 227
53 4922 625
53 4954 540
54 55 797
54 169 763
54 189 662
54 280 898
54 310 493
54 442 778
54 777 337
54 843 391
54 850 785
54 931 695
54 1088 878
54 1174 94
54 1181 925
54 1209 864
54 1232 557
54 1346 592
54 1359 412
54 1436 643
54 1479 979
54 1495 681
54 1509 127
54 1567 262
54 2015 947
54 2130 280
54 2397 32
54 2578 189
54 2592 960
54 2631 358
54 2732 965
54 2772 993
54 2794 302
54 2798 285
54 2806 692
54 2825 559
54 2980 613
54 3057 277
54 3085 460
54 3378 483
54 3387 667
54 3483 136
54 3508 730
54 3676 121
54 3695 974
54 3788 850
54 4059 715
54 4169 248
54 4401 950
54 4409 992
54 4502 232
54 4796 187
54 4870 843
54 4871 174
54 4873 350
54 4935 507
55 56 160
55 139 72
55 248 437
55 382 684
55 458 437
55 467 293
55 652 296
55 756 719
55 826 478
55 909 872
55 1182 536
55 1222 745
55 1260 994
55 1398 15
55 1499 431
55 1515 396
55 1576 383
55 1604 485
55 1749 569
55 1849 695
55 1902 140
55 2106 452
55 2120 915
55 2125 291
55 2156 588
55 2259 204
55 2350 963
55 2427 813
55 2434 60
55 2880 237
55 2921 338
55 2982 929
55 3068 77
55 3396 192
55 3510 525
55 3516 125
55 3525 482
55 3803 313
55 3883 667
55 3975 469
55 3976 283
55 4026 657
55 4196 970
55 4296 776
55 4341 842
55 4412 569
55 4436 556
55 4539 750
55 4609 458
55 4620 932
55 4658 333
55 4764 113
55 4804 940
55 4818 612
55 4872 698
56 57 326
56 130 492
56 254 706
56 258 641
56 515 940
56 587 831
56 601 244
56 682 37
56 780 179
56 813 562
56 855 502
56 862 845
56 1033 857
56 1046 515
56 1078 688
56 1219 332
56 1261 17
56 1319 227
56 1351 733
56 1422 830
56 1922 440
56 2081 13
56 2235 261
56 2253 423
56 2368 850
56 2535 398
56 2628 975
56 2706 138
56 2776 664
56 2839 445
56 2840 533
56 2987 688
56 3248 341
56 3431 576
56 3719 20
56 3777 158
56 4148 68
56 4273 937
56 4278 970
56 4363 304
56 4427 617
56 4470 166
56 4578 857
56 4588 429
56 4637 192
56 4671 876
56 4900 424
56 4920 467
56 4942 426
57 58 580
57 93 493
57 120 691
57 163 771
57 413 583
57 646 126
57 961 718
57 970 698
57 979 620
57 1147 110
57 1306 796
57 1386 206
57 1533 885
57 1728 714
57 1733 464
57 1749 893
57 1770 331
57 1799 196
57 2196 568
57 2245 725
57 2291 64
57 2319 607
57 2485 730
57 2568 392
57 2715 705
57 2769 65
57 2863 170
57 3081 536
57 3185 298
57 3395 443
57 3470 868
57 3583 94
57 3619 666
57 3711 736
57 4068 729
57 4112 941
57 4129 345
57 4174 605
57 4288 240
57 4429 796
57 4464 425
57 4655 963
57 4758 862
57 4804 955
57 4815 907
58 59 24
58 333 130
58 506 150
58 798 1000
58 846 177
58 856 674
58 932 208
58 951 226
58 1053 919
58 1183 574
58 1202 14
58 1269 126
58 1297 302
58 1307 362
58 1493 615
58 1748 391
58 1935 937
58 1960 895
58 2080 973
58 2105 374
58 2155 148
58 2367 742
58 2601 606
58 2615 170
58 2662 622
58 2906 951
58 2983 506
58 3079 990
58 3175 133
58 3582 677
58 3796 958
58 3834 271
58 3968 301
58 3975 700
58 4122 82
58 4321 322
58 4440 57
58 4488 807
58 4501 312
58 4639 54
58 4683 984
59 60 643
59 157 149
59 183 891
59 337 267
59 763 559
59 905 449
59 1089 965
59 1110 243
59 1125 529
59 1290 790
59 1372 987
59 1394 881
59 1417 556
59 1480 594
59 1501 500
59 1505 434
59 1507 152
59 1631 354
59 1759 725
59 1996 226
59 2048 962
59 2295 941
59 2459 489
59 2471 861
59 2540 985
59 2948 806
59 2985 677
59 2988 39
59 3022 960
59 3066 778
59 3118 619
59 3141 944
59 3149 311
59 3420 98
59 3428 780
59 3434 670
59 3520 639
59 3521 943
59 3709 845
59 3853 301
59 3986 210
59 4097 417
59 4499 500
59 4506 26
59 4600 235
59 4825 141
59 4886 361
60 61 784
60 67 499
60 83 487
60 175 767
60 187 180
60 197 1000
60 422 556
60 590 895
60 643 56
60 646 100
60 792 105
60 862 724
60 865 283
60 1003 849
60 1062 574
60 1067 363
60 1295 45
60 1512 635
60 1590 957
60 1613 648
60 1622 499
60 1721 654
60 1795 64
60 1807 199
60 1824 341
60 1881 445
60 1910 824
60 1911 709
60 1967 895
60 2378 395
60 2488 174
60 2553 21
60 3040 122
60 3182 364
60 3294 747
60 3621 217
60 3868 260
60 3951 738
60 4090 957
60 4193 303
60 4199 694
60 4355 639
60 4473 28
60 4680 634
60 4817 645
60 4821 772
61 62 198
61 184 94
61 196 787
61 333 182
61 408 936
61 410 298
61 506 826
61 934 369
61 1057 575
61 1081 554
61 1228 695
61 1234 455
61 1240 430
61 1317 175
61 1425 60
61 1430 44
61 1455 991
61 1481 966
61 1499 92
61 1566 803
61 1574 782
61 1683 517
61 1794 744
61 1862 552
61 1935 462
61 2210 779
61 2331 860
61 2351 502
61 2385 721
61 2479 173
61 2480 877
61 2576 56
61 2608 887
61 2787 650
61 2791 784
61 2971 149
61 2988 127
61 3135 218
61 3225 95
61 3228 542
61 3278 222
61 3366 991
61 3795 749
61 3840 293
61 3916 638
61 4266 371
61 4477 744
61 4542 362
61 4699 369
61 4777 831
61 4877 97
61 4895 422
61 4956 813
61 4994 889
62 63 141
62 70 44
62 72 507
62 181 749
62 264 397
62 324 35
62 413 38
62 553 126
62 633 108
62 913 948
62 1001 400
62 1043 254
62 1182 130
62 1208 73
62 1502 636
62 1580 903
62 1603 588
62 1607 438
62 1676 278
62 1724 705
62 1774 184
62 1855 154
62 1913 31
62 1979 711
62 2098 416
62 2632 257
62 2668 406
62 2722 679
62 2814 991
62 3084 424
62 3118 870
62 3378 567
62 3402 299
62 3444 55
62 3512 304
62 3621 126
62 3657 261
62 3693 929
62 3763 100
62 3801 449
62 3813 397
62 4160 247
62 4275 160
62 4322 533
62 4456 884
62 4513 128
62 4627 474
62 4718 948
62 4747 614
62 4776 665
63 64 612
63 70 74
63 137 40
63 557 474
63 581 736
63 585 766
63 786 365
63 794 284
63 981 475
63 1060 113
63 1101 234
63 1140 754
63 1297 786
63 1423 813
63 1538 2
63 1641 775
63 1677 677
63 1684 550
63 1719 103
63 1787 474
63 1830 193
63 2063 434
63 2287 311
63 2338 46
63 2572 362
63 2589 928
63 2633 366
63 2719 496
63 2739 630
63 2780 67
63 2792 207
63 2922 401
63 2939 761
63 3048 607
63 3085 143
63 3372 70
63 3430 903
63 3762 794
63 3847 939
63 4230 901
63 4369 637
63 4377 539
63 4413 702
63 4691 956
63 4693 479
63 4971 56
64 65 90
64 125 586
64 491 626
64 529 279
64 566 163
64 589 552
64 602 105
64 658 397
64 738 584
64 818 17
64 831 163
64 894 118
64 1042 26
64 1175 530
64 1188 238
64 1256 561
64 1418 351
64 1576 845
64 1584 386
64 1604 501
64 1760 886
64 1785 163
64 1813 863
64 1916 218
64 2022 540
64 2174 905
64 2260 994
64 2351 228
64 2389 462
64 2499 324
64 2528 469
64 2889 871
64 2970 193
64 3002 432
64 3214 552
64 3237 958
64 3286 228
64 3328 393
64 3503 247
64 3542 7
64 3550 23
64 3628 548
64 3636 488
64 3800 375
64 4137 6
64 4429 265
64 4434 607
64 4489 470
64 4527 460
64 4616 133
64 4696 863
64 4926 631
64 4962 696
65 66 24
65 81 308
65 290 897
65 377 478
65 380 741
65 520 365
65 612 291
65 876 519
65 889 531
65 1450 982
65 1726 731
65 1811 532
65 1829 249
65 1912 376
65 1933 280
65 2084 290
65 2282 712
65 2833 763
65 2835 152
65 2946 486
65 2966 538
65 3114 997
65 3366 423
65 3613 305
65 3649 945
65 3702 559
65 3722 615
65 3891 173
65 4094 13
65 4237 326
65 4414 105
65 4510 240
65 4567 775
65 4798 619
65 4877 257
65 4939 572
66 67 470
66 238 876
66 251 257
66 278 740
66 356 83
66 362 606
66 399 845
66 661 992
66 781 9
66 787 844
66 822 139
66 1446 222
66 1493 221
66 1551 862
66 1569 260
66 1617 810
66 1838 538
66 1895 353
66 2409 578
66 2420 449
66 2443 912
66 2494 765
66 2561 134
66 2571 689
66 2608 709
66 2697 217
66 2848 834
66 2947 391
66 2958 90
66 3476 647
66 3494 635
66 3521 851
66 3538 360
66 3695 22
66 3803 820
66 3899 775
66 3919 10
66 3924 81
66 4011 696
66 4052 12
66 4226 771
66 4227 169
66 4580 217
66 4585 655
66 4596 774
66 4799 516
67 68 519
67 136 555
67 279 333
67 334 932
67 388 108
67 480 776
67 509 544
67 640 560
67 743 750
67 813 163
67 1098 903
67 1195 769
67 1267 267
67 1374 382
67 1429 425
67 1473 344
67 1783 499
67 1910 791
67 1928 656
67 1958 452
67 2024 365
67 2165 609
67 2269 522
67 2312 833
67 2441 329
67 2507 331
67 2511 375
67 2512 248
67 2562 750
67 2615 94
67 2788 624
67 2904 745
67 2981 509
67 3001 298
67 3016 304
67 3220 97
67 3284 221
67 3302 363
67 3326 518
67 3349 974
67 3391 273
67 3411 942
67 3485 91
67 3741 568
67 3789 129
67 3827 462
67 3926 912
67 3944 17
67 4102 105
67 4228 956
67 4349 281
67 4373 240
67 4461 993
67 4530 773
67 4724 49
67 4887 673
67 4952 948
68 69 793
68 421 267
68 564 149
68 599 742
68 632 365
68 709 108
68 766 195
68 862 470
68 881 297
68 895 156
68 896 62
68 979 92
68 1171 658
68 1184 950
68 1388 143
68 1598 587
68 1647 433
68 1964 517
68 2052 498
68 2063 24
68 2187 517
68 2262 880
68 2301 77
68 2364 75
68 2413 406
68 2514 473
68 2611 768
68 2640 981
68 2699 46
68 2719 275
68 2761 503
68 2997 277
68 3051 788
68 3147 574
68 3262 254
68 3391 760
68 3418 432
68 3585 142
68 3774 840
68 3939 954
68 3948 322
68 3973 641
68 3982 680
68 4001 947
68 4083 27
68 4107 871
68 4177 518
68 4193 422
68 4316 244
68 4391 817
68 4448 676
68 4486 181
68 4836 600
69 70 728
69 98 285
69 145 800
69 198 523
69 221 812
69 337 426
69 414 924
69 447 572
69 495 902
69 542 982
69 597 653
69 737 593
69 774 892
69 781 377
69 866 306
69 910 455
69 984 386
69 1056 39
69 1205 339
69 1208 462
69 1273 255
69 1388 541
69 1439 932
69 1452 914
69 1731 784
69 1748 47
69 1749 866
69 1824 605
69 1977 525
69 2217 256
69 2339 962
69 2348 921
69 2350 231
69 2386 642
69 2510 821
69 2594 937
69 2917 441
69 3179 400
69 3213 621
69 3438 302
69 3505 871
69 3652 285
69 3671 1000
69 3748 344
69 4163 568
69 4395 268
69 4674 968
69 4988 177
70 71 357
70 178 329
70 192 217
70 373 656
70 452 953
70 582 896
70 607 25
70 765 43
70 849 218
70 881 220
70 943 665
70 985 971
70 1047 19
70 1211 781
70 1234 70
70 1271 687
70 1290 613
70 1445 445
70 1654 843
70 1734 316
70 1775 680
70 1876 912
70 1912 606
70 2055 785
70 2067 249
70 2143 943
70 2164 296
70 2242 292
70 2442 657
70 2579 907
70 2613 945
70 2645 886
70 2708 894
70 2726 69
70 2736 408
70 2794 848
70 2804 299
70 3038 224
70 3192 96
70 3591 797
70 3636 541
70 3717 867
70 3751 94
70 3857 539
70 3963 71
70 4029 713
70 4386 919
70 4461 362
70 4609 661
70 4630 662
70 4881 694
71 72 611
71 141 497
71 298 764
71 318 74
71 369 542
71 476 763
71 544 950
71 587 813
71 592 177
71 687 112
71 709 795
71 979 466
71 1170 200
71 1199 123
71 1381 512
71 1433 252
71 1494 584
71 1623 722
71 1795 80
71 1801 98
71 1932 786
71 1944 507
71 1988 401
71 2035 96
71 2279 343
71 2297 396
71 2303 446
71 2441 805
71 2443 53
71 2479 193
71 2697 729
71 2751 757
71 2887 882
71 2889 855
71 3181 450
71 3214 682
71 3279 797
71 3412 588
71 3420 127
71 3580 380
71 3655 344
71 3672 386
71 3823 767
71 4063 8
71 4085 198
71 4139 793
71 4257 128
71 4265 304
71 4306 157
71 4356 87
72 73 722
72 116 298
72 122 635
72 205 212
72 244 666
72 255 612
72 342 219
72 417 180
72 454 434
72 590 668
72 718 192
72 728 141
72 742 474
72 815 834
72 908 846
72 943 852
72 1039 7
72 1173 110
72 1211 196
72 1245 213
72 1255 431
72 1264 592
72 1266 954
72 1293 605
72 1367 373
72 1515 580
72 1554 141
72 1774 833
